Lead1,Lead2,Lead3
-2.18517,-2.57635,-0.364029
-2.31355,-2.49597,-0.164398
-2.31528,-2.34366,-0.00848389
-2.23889,-2.07214,0.121475
-2.15765,-1.8587,0.264404
-2.00352,-1.66333,0.38179
-1.90427,-1.49982,0.372177
-1.72656,-1.241,0.494812
-1.52332,-0.826294,0.823669
-1.35095,-0.353943,1.04857
-1.20102,0.00933838,1.22963
-0.990204,0.402527,1.46803
-0.503403,1.17081,1.69189
-0.0382538,1.96585,1.98671
0.0432739,2.26785,2.21298
0.263733,2.70438,2.40099
0.853867,3.57733,2.71823
1.17526,4.15033,2.98706
1.10654,4.30011,3.24199
1.08157,4.62811,3.6671
1.35123,5.4411,4.10158
1.43903,5.84476,4.35945
1.17772,5.81863,4.6192
0.978546,6.04596,5.01112
0.742249,5.89081,5.08054
0.375534,5.49435,5.03015
0.00971985,5.24084,5.20367
-0.074295,4.95956,5.15651
-0.0162811,4.62292,4.7308
-0.0437775,4.2789,4.37375
0.0877838,4.27557,4.23878
0.39621,4.47443,4.03752
0.808914,4.54556,3.71571
1.13449,4.51859,3.3741
1.49411,4.82788,3.27705
1.81685,5.3053,3.47543
2.05673,5.7778,3.69139
2.31418,6.10464,3.83184
2.30724,6.20551,3.96647
2.29114,6.36713,4.17336
2.6087,6.79254,4.26302
